lemma;frequency;rank;relative_freq;cumulative_freq
goretyj;1;4151;0.003471740036106096;26147
znat;1;4152;0.003471740036106096;26148
znajuščij;1;4153;0.003471740036106096;26149
znato;1;4154;0.003471740036106096;26150
igrat;1;4155;0.003471740036106096;26151
play;1;4156;0.003471740036106096;26152
igrajuščij;1;4157;0.003471740036106096;26153
igran;1;4158;0.003471740036106096;26154
govorit;1;4159;0.003471740036106096;26155
speak;1;4160;0.003471740036106096;26156
govorjaščij;1;4161;0.003471740036106096;26157
govoreno;1;4162;0.003471740036106096;26158
pisat;1;4163;0.003471740036106096;26159
write;1;4164;0.003471740036106096;26160
pišuščij;1;4165;0.003471740036106096;26161
pisan;1;4166;0.003471740036106096;26162
bit;1;4167;0.003471740036106096;26163
beat;1;4168;0.003471740036106096;26164
hit;1;4169;0.003471740036106096;26165
juščij;1;4170;0.003471740036106096;26166
bityj;1;4171;0.003471740036106096;26167
categorical;1;4172;0.003471740036106096;26168
track;1;4173;0.003471740036106096;26169
quintiles;1;4174;0.003471740036106096;26170
equal;1;4175;0.003471740036106096;26171
steamboat;1;4176;0.003471740036106096;26172
metro;1;4177;0.003471740036106096;26173
undergroundʼ;1;4178;0.003471740036106096;26174
korabl;1;4179;0.003471740036106096;26175
shipʼ;1;4180;0.003471740036106096;26176
gruzovik;1;4181;0.003471740036106096;26177
truckʼ;1;4182;0.003471740036106096;26178
steamboatʼ;1;4183;0.003471740036106096;26179
автомобиль;1;4184;0.003471740036106096;26180
carʼ;1;4185;0.003471740036106096;26181
poezd;1;4186;0.003471740036106096;26182
trainʼ;1;4187;0.003471740036106096;26183
samolet;1;4188;0.003471740036106096;26184
planeʼ;1;4189;0.003471740036106096;26185
tramvaj;1;4190;0.003471740036106096;26186
tramʼ;1;4191;0.003471740036106096;26187
lodka;1;4192;0.003471740036106096;26188
boatʼ;1;4193;0.003471740036106096;26189
vagon;1;4194;0.003471740036106096;26190
coachʼ;1;4195;0.003471740036106096;26191
velosiped;1;4196;0.003471740036106096;26192
bicycleʼ;1;4197;0.003471740036106096;26193
avtobus;1;4198;0.003471740036106096;26194
busʼ;1;4199;0.003471740036106096;26195
taksi;1;4200;0.003471740036106096;26196
taxiʼ;1;4201;0.003471740036106096;26197
presented;1;4202;0.003471740036106096;26198
generalized;1;4203;0.003471740036106096;26199
motion;1;4204;0.003471740036106096;26200
ruscorpora;1;4205;0.003471740036106096;26201
sem;1;4206;0.003471740036106096;26202
transitive;1;4207;0.003471740036106096;26203
creation;1;4208;0.003471740036106096;26204
registered;1;4209;0.003471740036106096;26205
indexed;1;4210;0.003471740036106096;26206
spelling;1;4211;0.003471740036106096;26207
preference;1;4212;0.003471740036106096;26208
grammatically;1;4213;0.003471740036106096;26209
ambiguous;1;4214;0.003471740036106096;26210
distortion;1;4215;0.003471740036106096;26211
complied;1;4216;0.003471740036106096;26212
assessed;1;4217;0.003471740036106096;26213
provided;1;4218;0.003471740036106096;26214
parser;1;4219;0.003471740036106096;26215
relies;1;4220;0.003471740036106096;26216
heuristic;1;4221;0.003471740036106096;26217
conflicting;1;4222;0.003471740036106096;26218
corrected;1;4223;0.003471740036106096;26219
inherently;1;4224;0.003471740036106096;26220
grand;1;4225;0.003471740036106096;26221
piano;1;4226;0.003471740036106096;26222
differ;1;4227;0.003471740036106096;26223
rojalem;1;4228;0.003471740036106096;26224
rojali;1;4229;0.003471740036106096;26225
wrong;1;4230;0.003471740036106096;26226
defective;1;4231;0.003471740036106096;26227
overweighed;1;4232;0.003471740036106096;26228
zapásnyj;1;4233;0.003471740036106096;26229
emergency;1;4234;0.003471740036106096;26230
zapasnyj;1;4235;0.003471740036106096;26231
vyhod;1;4236;0.003471740036106096;26232
zapasnόj;1;4237;0.003471740036106096;26233
zapasnoj;1;4238;0.003471740036106096;26234
igrok;1;4239;0.003471740036106096;26235
player;1;4240;0.003471740036106096;26236
partly;1;4241;0.003471740036106096;26237
context;1;4242;0.003471740036106096;26238
stored;1;4243;0.003471740036106096;26239
tuned;1;4244;0.003471740036106096;26240
tiny;1;4245;0.003471740036106096;26241
weakly;1;4246;0.003471740036106096;26242
primarily;1;4247;0.003471740036106096;26243
interested;1;4248;0.003471740036106096;26244
editor;1;4249;0.003471740036106096;26245
teacher;1;4250;0.003471740036106096;26246
variability;1;4251;0.003471740036106096;26247
nevertheless;1;4252;0.003471740036106096;26248
noteworthy;1;4253;0.003471740036106096;26249
spite;1;4254;0.003471740036106096;26250
sparsity;1;4255;0.003471740036106096;26251
helpful;1;4256;0.003471740036106096;26252
estimating;1;4257;0.003471740036106096;26253
freely;1;4258;0.003471740036106096;26254
downloaded;1;4259;0.003471740036106096;26255
spreadsheet;1;4260;0.003471740036106096;26256
continuously;1;4261;0.003471740036106096;26257
develop;1;4262;0.003471740036106096;26258
functionality;1;4263;0.003471740036106096;26259
visualize;1;4264;0.003471740036106096;26260
plug;1;4265;0.003471740036106096;26261
external;1;4266;0.003471740036106096;26262
formation;1;4267;0.003471740036106096;26263
keep;1;4268;0.003471740036106096;26264
collect;1;4269;0.003471740036106096;26265
feedback;1;4270;0.003471740036106096;26266
inclusion;1;4271;0.003471740036106096;26267
becomes;1;4272;0.003471740036106096;26268
care;1;4273;0.003471740036106096;26269
handling;1;4274;0.003471740036106096;26270
extreme;1;4275;0.003471740036106096;26271
interpret;1;4276;0.003471740036106096;26272
obtained;1;4277;0.003471740036106096;26273
prediction;1;4278;0.003471740036106096;26274
afford;1;4279;0.003471740036106096;26275
studying;1;4280;0.003471740036106096;26276
doubt;1;4281;0.003471740036106096;26277
balance;1;4282;0.003471740036106096;26278
adequacy;1;4283;0.003471740036106096;26279
longer;1;4284;0.003471740036106096;26280
questioned;1;4285;0.003471740036106096;26281
apresjan;1;4286;0.003471740036106096;26282
jury;1;4287;0.003471740036106096;26283
eksperimental;1;4288;0.003471740036106096;26284
noe;1;4289;0.003471740036106096;26285
issledovanie;1;4290;0.003471740036106096;26286
semantiki;1;4291;0.003471740036106096;26287
glagola;1;4292;0.003471740036106096;26288
matthew;1;4293;0.003471740036106096;26289
dunstan;1;4294;0.003471740036106096;26290
brown;1;4295;0.003471740036106096;26291
greville;1;4296;0.003471740036106096;26292
corbett;1;4297;0.003471740036106096;26293
alexander;1;4298;0.003471740036106096;26294
krasovitsky;1;4299;0.003471740036106096;26295
williams;1;4300;0.003471740036106096;26296
predicate;1;4301;0.003471740036106096;26297
wiener;1;4302;0.003471740036106096;26298
slawistischer;1;4303;0.003471740036106096;26299
almanach;1;4304;0.003471740036106096;26300
sonderband;1;4305;0.003471740036106096;26301
františek;1;4306;0.003471740036106096;26302
michal;1;4307;0.003471740036106096;26303
křen;1;4308;0.003471740036106096;26304
renata;1;4309;0.003471740036106096;26305
blatná;1;4310;0.003471740036106096;26306
frekvenční;1;4311;0.003471740036106096;26307
slovník;1;4312;0.003471740036106096;26308
češtiny;1;4313;0.003471740036106096;26309
vyd;1;4314;0.003471740036106096;26310
praha;1;4315;0.003471740036106096;26311
lidové;1;4316;0.003471740036106096;26312
noviny;1;4317;0.003471740036106096;26313
volkov;1;4318;0.003471740036106096;26314
ladygina;1;4319;0.003471740036106096;26315
privoznov;1;4320;0.003471740036106096;26316
serbinova;1;4321;0.003471740036106096;26317
sim;1;4322;0.003471740036106096;26318
snjatie;1;4323;0.003471740036106096;26319
omonimii;1;4324;0.003471740036106096;26320
metodom;1;4325;0.003471740036106096;26321
dee;1;4326;0.003471740036106096;26322
american;1;4327;0.003471740036106096;26323
sketch;1;4328;0.003471740036106096;26324
collocates;1;4329;0.003471740036106096;26325
dagmar;1;4330;0.003471740036106096;26326
stefan;1;4331;0.003471740036106096;26327
trying;1;4332;0.003471740036106096;26328
clustering;1;4333;0.003471740036106096;26329
hanne;1;4334;0.003471740036106096;26330
church;1;4335;0.003471740036106096;26331
philological;1;4336;0.003471740036106096;26332
ludmila;1;4337;0.003471740036106096;26333
viktor;1;4338;0.003471740036106096;26334
itskovich;1;4339;0.003471740036106096;26335
lia;1;4340;0.003471740036106096;26336
katlinskaya;1;4341;0.003471740036106096;26337
stylistical;1;4342;0.003471740036106096;26338
grammaticheskaja;1;4343;0.003471740036106096;26339
pravil;1;4344;0.003471740036106096;26340
nost;1;4345;0.003471740036106096;26341
russkoy;1;4346;0.003471740036106096;26342
rechi;1;4347;0.003471740036106096;26343
stilisticheskiy;1;4348;0.003471740036106096;26344
variantov;1;4349;0.003471740036106096;26345
denning;1;4350;0.003471740036106096;26346
kemmer;1;4351;0.003471740036106096;26347
writing;1;4352;0.003471740036106096;26348
stanford;1;4353;0.003471740036106096;26349
eeva;1;4354;0.003471740036106096;26350
morphology;1;4355;0.003471740036106096;26351
appears;1;4356;0.003471740036106096;26352
zaliznyak;1;4357;0.003471740036106096;26353
helsingiensia;1;4358;0.003471740036106096;26354
anna;1;4359;0.003471740036106096;26355
endresen;1;4360;0.003471740036106096;26356
anastasia;1;4361;0.003471740036106096;26357
makarova;1;4362;0.003471740036106096;26358
tore;1;4363;0.003471740036106096;26359
nesset;1;4364;0.003471740036106096;26360
svetlana;1;4365;0.003471740036106096;26361
sokolova;1;4366;0.003471740036106096;26362
aspectual;1;4367;0.003471740036106096;26363
empty;1;4368;0.003471740036106096;26364
classifier;1;4369;0.003471740036106096;26365
bloomington;1;4370;0.003471740036106096;26366
slavic;1;4371;0.003471740036106096;26367
harry;1;4372;0.003471740036106096;26368
detroit;1;4373;0.003471740036106096;26369
postroeniju;1;4374;0.003471740036106096;26370
padezhnaja;1;4375;0.003471740036106096;26371
korpusnym;1;4376;0.003471740036106096;26372
dannym;1;4377;0.003471740036106096;26373
mustayoki;1;4378;0.003471740036106096;26374
birjulin;1;4379;0.003471740036106096;26375
protasova;1;4380;0.003471740036106096;26376
instrumentariy;1;4381;0.003471740036106096;26377
rusistiki;1;4382;0.003471740036106096;26378
korpusnye;1;4383;0.003471740036106096;26379
podkhody;1;4384;0.003471740036106096;26380
correlation;1;4385;0.003471740036106096;26381
geoffrey;1;4386;0.003471740036106096;26382
rayson;1;4387;0.003471740036106096;26383
written;1;4388;0.003471740036106096;26384
longman;1;4389;0.003471740036106096;26385
plungian;1;4390;0.003471740036106096;26386
dmitrij;1;4391;0.003471740036106096;26387
sichinava;1;4392;0.003471740036106096;26388
morfologicheskom;1;4393;0.003471740036106096;26389
standarte;1;4394;0.003471740036106096;26390
nyj;1;4395;0.003471740036106096;26391
korpus;1;4396;0.003471740036106096;26392
chastotnyy;1;4397;0.003471740036106096;26393
materiale;1;4398;0.003471740036106096;26394
nogo;1;4399;0.003471740036106096;26395
azbukovnik;1;4400;0.003471740036106096;26396
opyt;1;4401;0.003471740036106096;26397
sostavlenija;1;4402;0.003471740036106096;26398
russkikh;1;4403;0.003471740036106096;26399
suschestvitel;1;4404;0.003471740036106096;26400
nykh;1;4405;0.003471740036106096;26401
hel;1;4406;0.003471740036106096;26402
sinki;1;4407;0.003471740036106096;26403
aiming;1;4408;0.003471740036106096;26404
generalization;1;4409;0.003471740036106096;26405
chinese;1;4410;0.003471740036106096;26406
chiao;1;4411;0.003471740036106096;26407
tung;1;4412;0.003471740036106096;26408
hsinchu;1;4413;0.003471740036106096;26409
taiwan;1;4414;0.003471740036106096;26410
sally;1;4415;0.003471740036106096;26411
iclc;1;4416;0.003471740036106096;26412
yonsei;1;4417;0.003471740036106096;26413
seoul;1;4418;0.003471740036106096;26414
korea;1;4419;0.003471740036106096;26415
elena;1;4420;0.003471740036106096;26416
umanskaya;1;4421;0.003471740036106096;26417
james;1;4422;0.003471740036106096;26418
andrjuščenko;1;4423;0.003471740036106096;26419
natal;1;4424;0.003471740036106096;26420
rebetskaja;1;4425;0.003471740036106096;26421
statističeskij;1;4426;0.003471740036106096;26422
russkoj;1;4427;0.003471740036106096;26423
gazety;1;4428;0.003471740036106096;26424
jazyki;1;4429;0.003471740036106096;26425
slavjanskih;1;4430;0.003471740036106096;26426
kul;1;4431;0.003471740036106096;26427
tur;1;4432;0.003471740036106096;26428
evi;1;4433;0.003471740036106096;26429
vadim;1;4434;0.003471740036106096;26430
homograph;1;4435;0.003471740036106096;26431
omografov;1;4436;0.003471740036106096;26432
andrej;1;4437;0.003471740036106096;26433
grammatičeskij;1;4438;0.003471740036106096;26434
philology;1;4439;0.003471740036106096;26435
phd;1;4440;0.003471740036106096;26436
finland;1;4441;0.003471740036106096;26437
shannan;1;4442;0.003471740036106096;26438
ronghua;1;4443;0.003471740036106096;26439
changzheng;1;4444;0.003471740036106096;26440
chenxi;1;4445;0.003471740036106096;26441
jiaojiao;1;4446;0.003471740036106096;26442
enhanced;1;4447;0.003471740036106096;26443
resulting;1;4448;0.003471740036106096;26444
separately;1;4449;0.003471740036106096;26445
responsibility;1;4450;0.003471740036106096;26446
clearer;1;4451;0.003471740036106096;26447
originated;1;4452;0.003471740036106096;26448
satoshi;1;4453;0.003471740036106096;26449
essentially;1;4454;0.003471740036106096;26450
integrates;1;4455;0.003471740036106096;26451
tamper;1;4456;0.003471740036106096;26452
programmable;1;4457;0.003471740036106096;26453
traceable;1;4458;0.003471740036106096;26454
emergence;1;4459;0.003471740036106096;26455
responsible;1;4460;0.003471740036106096;26456
kept;1;4461;0.003471740036106096;26457
tampering;1;4462;0.003471740036106096;26458
clas;1;4463;0.003471740036106096;26459
sified;1;4464;0.003471740036106096;26460
crash;1;4465;0.003471740036106096;26461
sequiency;1;4466;0.003471740036106096;26462
operates;1;4467;0.003471740036106096;26463
computationally;1;4468;0.003471740036106096;26464
intensive;1;4469;0.003471740036106096;26465
emerged;1;4470;0.003471740036106096;26466
attempt;1;4471;0.003471740036106096;26467
wasted;1;4472;0.003471740036106096;26468
calculating;1;4473;0.003471740036106096;26469
hold;1;4474;0.003471740036106096;26470
bookkeeping;1;4475;0.003471740036106096;26471
come;1;4476;0.003471740036106096;26472
uneven;1;4477;0.003471740036106096;26473
tend;1;4478;0.003471740036106096;26474
centralized;1;4479;0.003471740036106096;26475
liquid;1;4480;0.003471740036106096;26476
producer;1;4481;0.003471740036106096;26477
fulfill;1;4482;0.003471740036106096;26478
obligation;1;4483;0.003471740036106096;26479
behalf;1;4484;0.003471740036106096;26480
deviating;1;4485;0.003471740036106096;26481
computation;1;4486;0.003471740036106096;26482
exponential;1;4487;0.003471740036106096;26483
polynomial;1;4488;0.003471740036106096;26484
degraded;1;4489;0.003471740036106096;26485
college;1;4490;0.003471740036106096;26486
xinjiang;1;4491;0.003471740036106096;26487
qilu;1;4492;0.003471740036106096;26488
jinan;1;4493;0.003471740036106096;26489
shandong;1;4494;0.003471740036106096;26490
zrh_oea;1;4495;0.003471740036106096;26491
sina;1;4496;0.003471740036106096;26492
liucz;1;4497;0.003471740036106096;26493
shzu;1;4498;0.003471740036106096;26494
edu;1;4499;0.003471740036106096;26495
qlnujgxcx;1;4500;0.003471740036106096;26496
inability;1;4501;0.003471740036106096;26497
introducing;1;4502;0.003471740036106096;26498
accept;1;4503;0.003471740036106096;26499
effectiveness;1;4504;0.003471740036106096;26500
